"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2020-01-01,289.39569308441
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2020-04-01,264.12600853764
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2020-07-01,300.8721163824
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2020-10-01,381.25149228316
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2021-01-01,393.02932519812
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2021-04-01,390.85233315557
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2021-07-01,454.52301149795
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2021-10-01,445.62088653752
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2022-01-01,489.66134030667
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2006-01-01,76.510005998019
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2006-04-01,74.044672492685
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2006-07-01,90.088123112963
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2006-10-01,97.737520705376
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2007-01-01,110.38114842993
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2007-04-01,133.73407021102
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2007-07-01,146.67711413274
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2007-10-01,160.82010959868
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2008-01-01,154.57657484785
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2008-04-01,200.50362566686
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2008-07-01,214.34412788052
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2008-10-01,247.42708986864
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2009-01-01,232.41839108856
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2009-04-01,225.67196034285
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2009-07-01,236.18046420814
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2009-10-01,234.91211397299
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2010-01-01,242.68901410877
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2010-04-01,266.94164066096
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2010-07-01,297.43202028656
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2010-10-01,335.60895083342
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2011-01-01,304.13163346914
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2011-04-01,366.15044391594
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2011-07-01,392.0544186331
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2011-10-01,467.16839542784
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2012-01-01,393.3276255076
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2012-04-01,392.6394954923
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2012-07-01,347.60663892058
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2012-10-01,399.86076016134
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2013-01-01,335.73521436792
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2013-04-01,350.34419835993
